timestamp,user_id,action,student_enrollment,resource,semester,academic_year,ip_address,location,device,status,risk_score
2025-12-05T08:04:06.866594,EDU0117,approve_exam_form,2022CE792,student_records,V,2025-2027,103.50.29.27,Coimbatore,Mobile,success,76
2026-01-30T04:45:06.866599,EDU0095,approve_exam_form,2026EC658,digilocker,III,2025-2026,49.187.3.69,Vadodara,Mobile,success,16
2025-11-28T00:31:06.866605,EDU0069,view_student_record,2026CS621,marks_entry,VI,2023-2025,49.146.235.155,Chandigarh,Personal Laptop,success,66
2025-12-23T23:54:06.866610,EDU0143,view_student_record,2022ME369,marks_entry,V,2025-2027,49.69.30.123,Kolkata,Faculty Workstation,denied,42
2026-02-10T04:18:06.866615,EDU0067,digilocker_verify,2026CS395,transcripts,III,2023-2025,123.11.221.18,Pune,Faculty Workstation,success,30
2025-11-23T02:19:06.866621,EDU0183,update_attendance,2024ME439,marks_entry,VIII,2025-2027,117.158.160.222,Chennai,Mobile,success,20
2026-02-16T04:42:06.866626,EDU0079,access_transcript,2024EC490,transcripts,VI,2025-2024,115.144.74.118,Bhopal,Faculty Workstation,success,28
2025-12-24T00:21:06.866632,EDU0194,view_student_record,2020ME661,digilocker,VII,2026-2027,115.49.91.61,Pune,Personal Laptop,success,68
2025-12-07T02:41:06.866638,EDU0071,access_transcript,2026CE890,student_records,VI,2024-2026,106.239.101.91,Jaipur,Mobile,success,70
2025-12-20T03:38:06.866643,EDU0188,view_student_record,2023CS961,attendance,II,2026-2026,106.110.230.25,Visakhapatnam,Personal Laptop,success,59
2026-01-06T02:32:06.866648,EDU0032,access_transcript,2023CE389,transcripts,I,2023-2026,49.221.90.135,Jaipur,Mobile,success,70
2025-12-23T04:28:06.866654,EDU0044,update_attendance,2026CE164,marks_entry,II,2024-2024,115.197.72.162,Jaipur,Faculty Workstation,success,82
2025-12-11T08:01:06.866659,EDU0179,generate_marksheet,2026CS123,transcripts,VIII,2024-2025,49.165.8.10,Kanpur,Faculty Workstation,success,98
2026-01-13T05:18:06.866665,EDU0136,approve_exam_form,2024CS278,digilocker,I,2024-2027,103.248.111.99,Bhopal,Mobile,success,10
2025-12-21T04:14:06.866670,EDU0078,generate_marksheet,2020CS702,student_records,V,2025-2025,123.155.154.2,Vadodara,Faculty Workstation,success,74
2025-12-31T01:48:06.866675,EDU0071,view_student_record,2025EC167,attendance,VIII,2026-2026,1.64.174.170,Bangalore,Mobile,denied,88
2025-11-23T08:32:06.866680,EDU0014,enter_marks,2023ME848,attendance,III,2026-2026,117.245.219.230,Ahmedabad,Faculty Workstation,success,79
2026-01-08T07:31:06.866686,EDU0138,approve_exam_form,2021EC992,marks_entry,VI,2023-2025,49.91.115.182,Ahmedabad,Mobile,success,97
2026-01-13T09:01:06.866692,EDU0032,digilocker_verify,2024CS979,digilocker,V,2023-2025,117.74.143.60,Bhopal,Faculty Workstation,success,99
2025-12-05T04:47:06.866697,EDU0035,approve_exam_form,2024CE515,digilocker,III,2023-2025,123.153.90.84,Nagpur,Mobile,success,50
2026-02-09T23:57:06.866703,EDU0075,digilocker_verify,2020EC824,marks_entry,IV,2023-2026,115.31.170.156,Ahmedabad,Faculty Workstation,success,23
2025-12-10T04:10:06.866708,EDU0165,view_student_record,2023ME687,student_records,III,2023-2027,117.78.203.152,Hyderabad,Faculty Workstation,success,37
2026-01-23T02:08:06.866714,EDU0122,digilocker_verify,2026CE936,attendance,VII,2026-2024,1.46.150.146,Ahmedabad,Mobile,success,25
2026-01-19T01:08:06.866719,EDU0137,access_transcript,2025EC485,student_records,V,2024-2027,123.202.204.110,Surat,Faculty Workstation,success,68
2026-01-02T00:46:06.866724,EDU0114,approve_exam_form,2024ME807,student_records,IV,2025-2025,106.182.144.28,Hyderabad,Faculty Workstation,success,84
2026-02-09T05:00:06.866729,EDU0171,view_student_record,2021EC667,digilocker,II,2025-2026,123.163.162.244,Vadodara,Mobile,success,44
2025-12-03T01:06:06.866735,EDU0164,update_attendance,2024CS964,student_records,VI,2024-2027,49.156.72.221,Bangalore,Personal Laptop,success,83
2025-12-11T02:43:06.866740,EDU0090,access_transcript,2026EC227,digilocker,III,2023-2024,49.17.96.236,Kolkata,Faculty Workstation,success,61
2025-12-12T04:17:06.866745,EDU0007,digilocker_verify,2020EC482,attendance,VIII,2024-2027,117.166.197.240,Nagpur,Personal Laptop,success,5
2025-12-06T23:58:06.866750,EDU0075,approve_exam_form,2020CS522,student_records,VII,2026-2027,115.174.230.134,Lucknow,Mobile,success,9
2026-01-15T02:40:06.866756,EDU0106,update_attendance,2021CE450,transcripts,III,2025-2025,49.159.151.34,Ahmedabad,Personal Laptop,success,60
2025-12-24T01:19:06.866762,EDU0143,digilocker_verify,2022CE234,marks_entry,II,2024-2027,1.92.9.166,Chennai,Mobile,success,35
2025-12-15T05:33:06.866767,EDU0125,approve_exam_form,2026CS558,transcripts,V,2023-2024,115.27.113.215,Coimbatore,Personal Laptop,success,95
2026-02-08T04:39:06.866772,EDU0154,update_attendance,2023CS517,student_records,VI,2024-2027,106.78.135.211,Kanpur,Faculty Workstation,success,20
2025-12-30T04:06:06.866777,EDU0042,enter_marks,2024ME738,attendance,I,2026-2027,103.178.170.233,Visakhapatnam,Personal Laptop,success,53
2026-01-06T05:03:06.866782,EDU0100,view_student_record,2026EC406,student_records,IV,2024-2027,123.128.215.246,Lucknow,Personal Laptop,success,31
2025-12-16T02:07:06.866788,EDU0088,approve_exam_form,2021ME280,attendance,I,2024-2024,106.21.236.189,Coimbatore,Faculty Workstation,success,7
2025-12-31T05:27:06.866793,EDU0100,update_attendance,2025EC884,transcripts,VI,2025-2026,103.26.59.228,Bangalore,Mobile,success,87
2026-01-19T02:41:06.866798,EDU0173,update_attendance,2020CE579,transcripts,I,2026-2024,123.85.134.133,Kochi,Mobile,success,21
2026-01-21T09:06:06.866804,EDU0169,enter_marks,2020CS270,marks_entry,I,2023-2026,106.126.111.50,Visakhapatnam,Mobile,success,67
2025-12-23T03:33:06.866809,EDU0096,approve_exam_form,2021ME155,transcripts,IV,2026-2024,103.143.227.67,Coimbatore,Mobile,success,27
2026-01-05T08:43:06.866814,EDU0045,approve_exam_form,2026CE122,student_records,III,2023-2026,1.136.215.60,Bangalore,Personal Laptop,success,5
2025-12-23T00:07:06.866820,EDU0163,generate_marksheet,2022CS793,student_records,III,2026-2024,1.66.177.231,Bhopal,Mobile,denied,9
2026-02-17T04:11:06.866825,EDU0004,approve_exam_form,2020CE742,transcripts,VII,2025-2025,123.133.188.99,Kochi,Personal Laptop,success,31
2025-11-21T06:48:06.866830,EDU0043,generate_marksheet,2023CS366,digilocker,I,2023-2027,106.224.109.162,Bangalore,Mobile,success,58
2025-12-28T00:46:06.866835,EDU0112,approve_exam_form,2026ME329,marks_entry,III,2025-2026,27.17.228.129,Kolkata,Faculty Workstation,success,16
2025-12-20T04:20:06.866841,EDU0172,view_student_record,2021EC504,digilocker,VI,2024-2027,1.56.194.9,Kanpur,Mobile,success,35
2025-12-07T09:26:06.866848,EDU0009,digilocker_verify,2024ME703,marks_entry,IV,2023-2027,1.66.200.141,Mumbai,Personal Laptop,success,51
2025-12-10T08:18:06.866853,EDU0008,access_transcript,2024CE142,student_records,VIII,2026-2024,123.46.167.134,Indore,Mobile,success,90
2025-12-21T05:36:06.866858,EDU0174,approve_exam_form,2023CE286,transcripts,VIII,2025-2027,27.227.14.70,Nagpur,Personal Laptop,success,45
2026-02-09T09:49:06.866864,EDU0092,enter_marks,2026ME721,digilocker,V,2025-2024,49.169.95.114,Kanpur,Mobile,success,65
2026-01-24T05:40:06.866869,EDU0078,view_student_record,2025ME933,attendance,VII,2023-2027,106.108.197.246,Surat,Faculty Workstation,success,84
2025-12-02T01:40:06.866874,EDU0036,view_student_record,2024EC287,student_records,VII,2025-2026,1.90.161.253,Lucknow,Faculty Workstation,success,39
2025-11-22T03:11:06.866879,EDU0176,digilocker_verify,2024CS956,digilocker,VII,2025-2024,123.177.4.76,Lucknow,Personal Laptop,success,29
2026-01-07T02:39:06.866885,EDU0021,view_student_record,2020ME824,student_records,IV,2026-2024,27.68.86.162,Lucknow,Faculty Workstation,success,44
2026-01-31T06:29:06.866890,EDU0175,approve_exam_form,2024CE205,marks_entry,II,2026-2026,117.3.36.132,Ahmedabad,Personal Laptop,success,72
2025-12-30T06:39:06.866895,EDU0058,access_transcript,2024ME347,marks_entry,VIII,2025-2025,106.105.241.74,Chandigarh,Faculty Workstation,success,26
2025-12-23T05:39:06.866900,EDU0044,enter_marks,2020CS371,student_records,VIII,2024-2026,106.223.113.131,Bhopal,Personal Laptop,success,15
2026-01-12T07:43:06.866906,EDU0085,generate_marksheet,2021CS579,digilocker,I,2024-2026,106.165.52.85,Delhi,Personal Laptop,success,90
2026-02-08T07:30:06.866911,EDU0089,enter_marks,2021ME973,transcripts,VIII,2026-2026,49.123.78.235,Indore,Personal Laptop,denied,16
2025-12-22T07:49:06.866917,EDU0031,view_student_record,2021CS833,student_records,II,2024-2026,117.87.39.112,Lucknow,Personal Laptop,success,88
2026-01-31T08:24:06.866922,EDU0135,digilocker_verify,2021EC892,attendance,V,2025-2024,123.65.177.100,Coimbatore,Faculty Workstation,success,18
2026-01-30T01:06:06.866927,EDU0074,update_attendance,2024ME575,attendance,VIII,2025-2027,123.192.37.44,Delhi,Mobile,success,16
2025-12-30T09:09:06.866933,EDU0137,generate_marksheet,2020CS434,transcripts,V,2026-2025,27.190.235.171,Pune,Personal Laptop,success,47
2026-02-06T04:37:06.866938,EDU0159,generate_marksheet,2022CS754,transcripts,III,2023-2026,49.251.138.63,Chandigarh,Personal Laptop,success,16
2026-01-18T02:35:06.866943,EDU0137,enter_marks,2024CE710,marks_entry,V,2024-2027,27.104.111.83,Kanpur,Faculty Workstation,success,38
2026-01-05T03:01:06.866949,EDU0028,view_student_record,2026EC224,student_records,VII,2024-2026,117.46.239.246,Surat,Personal Laptop,success,64
2026-01-24T08:12:06.866954,EDU0094,access_transcript,2025CS388,marks_entry,I,2026-2024,1.253.227.69,Lucknow,Personal Laptop,success,87
2026-01-08T07:48:06.866959,EDU0173,enter_marks,2026CS270,marks_entry,II,2025-2027,106.165.205.67,Mumbai,Personal Laptop,success,11
2025-12-19T05:30:06.866964,EDU0027,digilocker_verify,2022CS488,student_records,IV,2026-2027,115.227.64.83,Nagpur,Personal Laptop,success,48
2026-02-12T07:23:06.866968,EDU0023,approve_exam_form,2021ME917,transcripts,VII,2024-2025,115.169.144.215,Surat,Faculty Workstation,success,42
2026-01-24T09:16:06.866973,EDU0098,generate_marksheet,2021ME648,marks_entry,IV,2025-2026,117.73.40.138,Nagpur,Personal Laptop,success,58
2026-01-30T07:31:06.866978,EDU0074,access_transcript,2023CS819,transcripts,V,2025-2024,27.132.228.211,Lucknow,Personal Laptop,success,93
2026-02-01T07:05:06.866983,EDU0160,generate_marksheet,2022ME138,attendance,IV,2025-2026,27.237.202.99,Surat,Faculty Workstation,success,29
2026-02-13T03:56:06.866987,EDU0093,update_attendance,2026ME746,marks_entry,I,2024-2025,49.205.109.176,Chennai,Mobile,success,55
2025-12-19T07:29:06.866992,EDU0020,generate_marksheet,2024ME103,marks_entry,VII,2024-2026,106.5.155.160,Chandigarh,Faculty Workstation,success,44
2026-02-18T07:52:06.866997,EDU0187,approve_exam_form,2022CS756,digilocker,VII,2023-2024,103.106.20.152,Pune,Personal Laptop,success,52
2026-02-01T09:04:06.867002,EDU0119,enter_marks,2021EC958,digilocker,VIII,2023-2024,106.130.181.188,Coimbatore,Faculty Workstation,success,66
2025-12-13T05:45:06.867007,EDU0132,update_attendance,2024EC534,marks_entry,VI,2025-2024,115.16.237.221,Chennai,Personal Laptop,denied,5
2025-12-22T23:59:06.867012,EDU0006,digilocker_verify,2023ME354,digilocker,VIII,2024-2024,27.102.16.190,Kolkata,Mobile,success,45
2025-11-24T02:59:06.867017,EDU0173,digilocker_verify,2023ME190,transcripts,III,2024-2027,106.216.224.163,Chandigarh,Faculty Workstation,success,3
2026-01-08T03:15:06.867022,EDU0031,update_attendance,2025CE459,digilocker,III,2024-2026,103.157.15.120,Coimbatore,Mobile,success,36
2025-12-13T07:26:06.867028,EDU0025,view_student_record,2023CE499,marks_entry,III,2023-2024,117.204.253.201,Nagpur,Mobile,success,16
2025-12-04T04:04:06.867032,EDU0158,update_attendance,2023EC102,marks_entry,IV,2024-2024,117.222.217.56,Chennai,Faculty Workstation,success,69
2026-01-03T01:09:06.867037,EDU0126,digilocker_verify,2020EC141,marks_entry,III,2025-2026,103.241.184.82,Lucknow,Faculty Workstation,success,3
2025-11-27T03:46:06.867042,EDU0198,update_attendance,2025ME800,student_records,V,2025-2027,123.38.163.65,Bhopal,Mobile,success,74
2025-12-17T01:14:06.867047,EDU0026,enter_marks,2024EC998,marks_entry,I,2026-2027,123.23.66.83,Indore,Mobile,success,79
2025-11-30T01:22:06.867064,EDU0001,enter_marks,2023CE605,transcripts,VIII,2026-2026,49.112.73.193,Kochi,Personal Laptop,success,12
2025-12-31T09:28:06.867070,EDU0099,digilocker_verify,2024EC600,student_records,VII,2025-2025,103.83.105.104,Hyderabad,Personal Laptop,success,14
2026-02-18T00:36:06.867075,EDU0144,approve_exam_form,2024ME475,digilocker,V,2024-2026,115.237.113.15,Nagpur,Personal Laptop,success,88
2026-01-22T06:22:06.867080,EDU0134,enter_marks,2025CE506,transcripts,III,2025-2027,115.174.9.96,Lucknow,Faculty Workstation,success,24
2026-01-11T05:46:06.867085,EDU0078,approve_exam_form,2026CE152,attendance,VIII,2024-2025,117.38.41.169,Chennai,Personal Laptop,success,99
2026-02-19T02:10:06.867090,EDU0182,approve_exam_form,2026CE442,attendance,II,2026-2026,27.109.84.21,Bhopal,Faculty Workstation,success,93
2026-01-20T08:28:06.867095,EDU0062,update_attendance,2022CE266,digilocker,II,2023-2026,123.97.101.108,Visakhapatnam,Mobile,success,5
2025-12-27T05:05:06.867101,EDU0049,enter_marks,2021EC965,marks_entry,VII,2025-2026,115.14.9.225,Kochi,Faculty Workstation,success,22
2026-02-05T05:06:06.867106,EDU0018,digilocker_verify,2022CE895,marks_entry,I,2025-2024,49.42.18.244,Visakhapatnam,Faculty Workstation,success,49
2026-01-18T04:55:06.867111,EDU0068,digilocker_verify,2021EC470,digilocker,I,2025-2025,1.66.7.101,Chandigarh,Mobile,success,51
2026-01-18T04:43:06.867116,EDU0191,update_attendance,2024CE434,digilocker,II,2025-2027,115.235.84.89,Bhopal,Faculty Workstation,success,34
2025-11-27T06:45:06.867122,EDU0075,enter_marks,2022CS189,student_records,VIII,2026-2024,1.34.34.114,Ahmedabad,Personal Laptop,success,68
2025-11-25T05:47:06.867127,EDU0094,approve_exam_form,2020CS917,transcripts,V,2024-2026,103.237.158.244,Jaipur,Personal Laptop,success,91
2025-11-28T06:30:06.867132,EDU0134,enter_marks,2021CS818,digilocker,III,2025-2026,123.212.75.10,Hyderabad,Personal Laptop,success,71
2025-12-18T02:08:06.867137,EDU0078,approve_exam_form,2024CS834,marks_entry,II,2024-2025,49.236.10.45,Visakhapatnam,Mobile,success,99
2026-01-20T03:43:06.867143,EDU0134,digilocker_verify,2025CS983,attendance,I,2023-2026,1.142.195.45,Mumbai,Personal Laptop,success,58
2025-12-15T05:37:06.867148,EDU0026,view_student_record,2026CE698,student_records,VI,2025-2024,123.94.116.133,Coimbatore,Faculty Workstation,success,39
2025-12-08T00:04:06.867153,EDU0010,update_attendance,2021EC813,marks_entry,V,2026-2026,117.74.219.215,Chennai,Faculty Workstation,success,5
2026-01-06T02:55:06.867159,EDU0170,enter_marks,2022EC272,attendance,VI,2025-2024,49.119.141.232,Indore,Personal Laptop,success,95
2026-01-24T01:12:06.867164,EDU0116,generate_marksheet,2022EC445,student_records,II,2026-2024,123.236.253.62,Coimbatore,Faculty Workstation,success,94
2026-01-24T05:54:06.867169,EDU0095,approve_exam_form,2023CS397,digilocker,IV,2024-2025,123.55.69.88,Vadodara,Faculty Workstation,success,69
2025-12-19T02:57:06.867175,EDU0199,approve_exam_form,2024EC440,marks_entry,VII,2023-2024,123.236.178.22,Chandigarh,Faculty Workstation,success,85
2025-12-21T05:32:06.867180,EDU0007,generate_marksheet,2025CE438,transcripts,VIII,2025-2027,115.77.49.153,Bhopal,Mobile,success,54
2026-01-17T01:56:06.867186,EDU0117,access_transcript,2022CE701,transcripts,I,2024-2027,115.25.119.134,Lucknow,Mobile,denied,96
2025-12-15T07:15:06.867191,EDU0050,digilocker_verify,2025EC132,attendance,VIII,2025-2024,117.237.37.185,Delhi,Faculty Workstation,success,92
2026-02-17T04:42:06.867196,EDU0028,enter_marks,2026CS733,digilocker,VI,2026-2026,106.191.61.14,Jaipur,Faculty Workstation,success,53
2025-12-24T06:14:06.867202,EDU0195,access_transcript,2026CS328,transcripts,I,2023-2027,106.117.157.36,Coimbatore,Faculty Workstation,success,9
2025-12-23T06:08:06.867207,EDU0036,enter_marks,2023EC903,marks_entry,IV,2024-2025,106.126.17.19,Pune,Mobile,success,66
2026-01-18T00:03:06.867212,EDU0089,update_attendance,2022ME943,student_records,VI,2026-2025,123.161.245.210,Chandigarh,Faculty Workstation,success,64
2025-12-24T06:09:06.867218,EDU0038,update_attendance,2024ME615,transcripts,VII,2023-2025,49.61.37.3,Bhopal,Mobile,success,92
2026-01-12T05:12:06.867223,EDU0021,access_transcript,2021ME356,digilocker,III,2026-2025,103.76.130.22,Visakhapatnam,Faculty Workstation,success,96
2026-02-01T01:34:06.867229,EDU0169,access_transcript,2020CS817,digilocker,I,2026-2027,103.103.44.37,Kochi,Mobile,success,6
2026-01-28T07:14:06.867234,EDU0040,generate_marksheet,2024CS670,transcripts,V,2026-2025,115.29.249.69,Bangalore,Mobile,denied,21
2025-12-18T05:24:06.867240,EDU0124,digilocker_verify,2020ME342,digilocker,IV,2024-2027,123.242.211.145,Vadodara,Mobile,success,56
2025-12-16T04:33:06.867245,EDU0008,enter_marks,2024EC975,attendance,VIII,2024-2027,123.204.111.197,Lucknow,Personal Laptop,success,84
2026-01-20T05:16:06.867251,EDU0112,generate_marksheet,2022ME631,transcripts,VII,2025-2024,115.236.49.67,Bhopal,Faculty Workstation,success,3
2025-11-27T08:06:06.867256,EDU0193,enter_marks,2020EC702,attendance,III,2023-2025,117.230.13.200,Visakhapatnam,Personal Laptop,success,80
2026-01-25T03:13:06.867262,EDU0146,digilocker_verify,2020EC603,attendance,III,2024-2027,1.119.136.80,Ahmedabad,Mobile,success,85
2026-01-03T08:03:06.867267,EDU0160,digilocker_verify,2024CS271,digilocker,IV,2025-2027,123.206.230.218,Surat,Personal Laptop,success,3
2026-01-24T09:30:06.867272,EDU0034,update_attendance,2020CS529,student_records,VI,2024-2025,49.1.19.194,Bangalore,Personal Laptop,success,26
2025-11-23T01:06:06.867279,EDU0128,generate_marksheet,2025CS547,digilocker,II,2023-2025,49.188.132.223,Kanpur,Mobile,success,30
2025-12-30T01:51:06.867284,EDU0145,approve_exam_form,2020CS811,attendance,V,2025-2025,103.92.6.110,Chennai,Personal Laptop,success,82
2025-11-29T04:34:06.867289,EDU0190,digilocker_verify,2026ME450,marks_entry,IV,2023-2026,115.213.125.11,Nagpur,Mobile,success,66
2026-01-27T01:39:06.867295,EDU0042,view_student_record,2023CE310,marks_entry,IV,2023-2027,27.246.75.100,Coimbatore,Faculty Workstation,success,81
2025-12-28T07:20:06.867300,EDU0195,update_attendance,2026ME996,digilocker,I,2024-2024,103.223.157.174,Mumbai,Faculty Workstation,success,13
2025-12-07T02:20:06.867306,EDU0049,access_transcript,2025ME252,marks_entry,I,2024-2025,49.215.65.115,Indore,Mobile,success,9
2025-12-02T00:18:06.867311,EDU0090,view_student_record,2024EC593,attendance,II,2025-2025,103.79.223.214,Chandigarh,Personal Laptop,success,46
2026-02-14T03:09:06.867316,EDU0057,enter_marks,2025CS773,digilocker,II,2025-2024,117.234.144.227,Lucknow,Mobile,success,37
2025-11-27T04:52:06.867321,EDU0128,approve_exam_form,2023CS507,transcripts,IV,2026-2026,103.96.45.92,Vadodara,Mobile,success,4
2026-01-28T08:25:06.867327,EDU0035,view_student_record,2023EC394,marks_entry,IV,2023-2027,1.214.77.104,Delhi,Mobile,denied,89
2025-12-20T04:10:06.867332,EDU0038,approve_exam_form,2022CE767,digilocker,IV,2026-2026,103.134.139.148,Jaipur,Mobile,success,100
2026-02-17T07:27:06.867338,EDU0179,access_transcript,2025ME848,student_records,I,2024-2027,103.80.222.98,Jaipur,Mobile,success,25
2025-12-09T00:46:06.867343,EDU0142,view_student_record,2024CS800,digilocker,VII,2024-2025,123.187.174.196,Kanpur,Faculty Workstation,success,61
2025-12-29T00:47:06.867348,EDU0140,access_transcript,2021EC900,marks_entry,II,2024-2025,103.137.127.251,Indore,Mobile,success,15
2025-12-24T08:42:06.867353,EDU0041,generate_marksheet,2023EC919,transcripts,III,2025-2024,123.183.158.174,Pune,Personal Laptop,success,25
2026-01-04T05:46:06.867359,EDU0123,generate_marksheet,2023EC853,transcripts,VI,2024-2025,49.159.70.88,Ahmedabad,Faculty Workstation,success,46
2026-02-13T03:20:06.867364,EDU0126,enter_marks,2021CS243,transcripts,III,2024-2024,123.85.64.19,Kochi,Mobile,denied,28
2025-12-13T08:54:06.867369,EDU0014,digilocker_verify,2024CE348,attendance,III,2024-2025,1.156.226.173,Bangalore,Faculty Workstation,success,48
2026-02-05T05:42:06.867375,EDU0178,approve_exam_form,2021CE605,digilocker,V,2023-2025,123.41.13.51,Indore,Personal Laptop,success,88
2026-01-18T04:35:06.867381,EDU0070,approve_exam_form,2026CE186,transcripts,II,2025-2026,115.16.194.112,Pune,Mobile,success,41
2026-01-27T00:51:06.867386,EDU0052,digilocker_verify,2022CS874,transcripts,II,2026-2025,123.176.192.246,Indore,Personal Laptop,denied,34
2025-11-22T01:23:06.867392,EDU0064,approve_exam_form,2024CS449,marks_entry,IV,2025-2027,27.88.9.16,Hyderabad,Mobile,success,70
2025-12-24T03:34:06.867397,EDU0087,update_attendance,2020EC588,digilocker,IV,2025-2026,123.162.7.139,Indore,Mobile,success,78
2026-01-10T08:39:06.867403,EDU0096,access_transcript,2023EC190,attendance,V,2023-2026,27.236.146.250,Coimbatore,Faculty Workstation,success,65
2025-12-02T01:58:06.867408,EDU0158,view_student_record,2025EC924,digilocker,II,2024-2025,1.141.135.189,Pune,Personal Laptop,success,84
2026-01-20T02:19:06.867413,EDU0162,view_student_record,2026CS778,transcripts,VII,2025-2025,27.151.95.69,Lucknow,Personal Laptop,success,39
2026-01-26T05:36:06.867418,EDU0049,access_transcript,2024EC934,marks_entry,VI,2023-2027,117.213.240.214,Chennai,Faculty Workstation,success,88
2026-02-15T08:46:06.867424,EDU0078,generate_marksheet,2026EC944,digilocker,VIII,2023-2025,49.40.127.223,Kanpur,Personal Laptop,success,75
2026-01-20T01:17:06.867429,EDU0171,access_transcript,2025EC697,attendance,V,2023-2026,106.240.85.147,Kochi,Personal Laptop,success,90
2026-01-19T08:43:06.867434,EDU0031,access_transcript,2024CE119,transcripts,VI,2023-2024,1.248.239.228,Hyderabad,Mobile,success,45
2025-12-24T05:44:06.867440,EDU0196,view_student_record,2025ME488,marks_entry,VIII,2025-2027,123.71.235.65,Kolkata,Personal Laptop,success,41
2025-12-11T01:17:06.867446,EDU0146,approve_exam_form,2026EC308,transcripts,VI,2024-2027,1.196.103.197,Nagpur,Faculty Workstation,success,87
2026-01-06T03:54:06.867451,EDU0050,digilocker_verify,2020CE377,student_records,V,2025-2025,117.112.124.88,Kochi,Personal Laptop,success,97
2026-02-18T09:01:06.867456,EDU0099,digilocker_verify,2022CE570,attendance,I,2025-2025,106.118.80.232,Hyderabad,Personal Laptop,success,14
2026-01-26T06:10:06.867461,EDU0183,digilocker_verify,2026ME293,attendance,VIII,2025-2025,115.119.52.47,Kanpur,Faculty Workstation,success,9
2025-12-02T01:44:06.867466,EDU0184,update_attendance,2024EC609,marks_entry,V,2026-2024,49.101.130.100,Ahmedabad,Mobile,success,29
2026-01-02T02:05:06.867470,EDU0132,approve_exam_form,2021EC926,transcripts,I,2024-2026,27.39.165.192,Visakhapatnam,Mobile,denied,59
2025-12-10T08:23:06.867475,EDU0082,view_student_record,2024ME583,digilocker,II,2023-2024,117.136.135.73,Chennai,Faculty Workstation,success,46
2025-11-30T05:04:06.867480,EDU0127,view_student_record,2024CS477,marks_entry,VI,2025-2025,106.3.161.228,Kanpur,Personal Laptop,success,49
2026-01-28T08:41:06.867485,EDU0124,enter_marks,2020CE956,attendance,V,2025-2025,49.93.103.93,Hyderabad,Personal Laptop,success,67
2026-01-11T05:33:06.867491,EDU0048,access_transcript,2021ME985,transcripts,V,2025-2025,27.201.194.168,Pune,Faculty Workstation,success,36
2026-01-08T09:41:06.867497,EDU0014,approve_exam_form,2024ME805,marks_entry,IV,2024-2027,117.52.244.37,Lucknow,Mobile,success,47
2026-02-11T09:29:06.867502,EDU0080,digilocker_verify,2020CS183,transcripts,IV,2025-2026,1.172.35.170,Kanpur,Mobile,success,66
2025-12-24T05:20:06.867507,EDU0008,generate_marksheet,2024EC834,marks_entry,VII,2024-2024,27.208.190.69,Kochi,Faculty Workstation,success,81
2025-12-14T09:43:06.867511,EDU0078,enter_marks,2026CS128,transcripts,V,2026-2024,103.142.65.159,Bangalore,Personal Laptop,success,66
2026-02-16T03:45:06.867516,EDU0082,view_student_record,2021CS898,marks_entry,IV,2024-2026,1.219.50.118,Bhopal,Personal Laptop,success,23
2026-01-30T04:36:06.867521,EDU0192,update_attendance,2025CE396,marks_entry,I,2025-2025,115.125.189.140,Chennai,Personal Laptop,success,97
2025-12-07T06:54:06.867525,EDU0091,access_transcript,2020EC201,student_records,VII,2024-2025,1.101.32.163,Mumbai,Faculty Workstation,success,55
2025-12-28T08:25:06.867530,EDU0192,update_attendance,2021ME963,digilocker,III,2026-2027,115.188.2.164,Kanpur,Mobile,success,37
2026-01-20T02:15:06.867535,EDU0175,digilocker_verify,2023ME479,attendance,I,2025-2027,1.117.199.151,Visakhapatnam,Mobile,success,25
2025-12-10T04:43:06.867540,EDU0196,digilocker_verify,2026CE409,attendance,VI,2024-2027,115.83.4.74,Bhopal,Faculty Workstation,success,49
2026-02-02T04:09:06.867545,EDU0142,approve_exam_form,2021CS263,transcripts,III,2023-2024,117.86.158.160,Chennai,Mobile,success,14
2026-01-15T07:39:06.867550,EDU0108,view_student_record,2024CS950,marks_entry,I,2025-2027,117.43.160.100,Kolkata,Mobile,success,79
2026-01-13T08:50:06.867555,EDU0063,access_transcript,2024CE631,student_records,IV,2024-2027,27.79.187.218,Kolkata,Mobile,success,50
2026-01-19T01:19:06.867559,EDU0195,update_attendance,2025ME532,attendance,III,2025-2026,103.186.64.21,Ahmedabad,Mobile,success,69
2026-01-22T02:05:06.867564,EDU0047,digilocker_verify,2025CS752,transcripts,V,2026-2026,115.23.127.235,Lucknow,Personal Laptop,success,80
2025-11-23T03:48:06.867569,EDU0001,update_attendance,2023EC641,student_records,VII,2023-2027,117.149.120.247,Coimbatore,Personal Laptop,success,25
2026-02-19T04:13:06.867574,EDU0145,enter_marks,2023ME189,digilocker,II,2024-2024,106.194.189.165,Hyderabad,Personal Laptop,success,70
2025-11-21T00:12:06.867579,EDU0084,access_transcript,2026EC358,marks_entry,I,2026-2027,49.160.76.198,Chennai,Mobile,success,12
2026-01-26T07:02:06.867585,EDU0101,access_transcript,2020CS771,digilocker,VI,2024-2026,27.13.74.97,Lucknow,Personal Laptop,success,67
2026-02-19T01:06:06.867590,EDU0183,access_transcript,2025ME777,transcripts,VI,2024-2025,106.181.45.198,Bhopal,Personal Laptop,success,25
2025-11-27T08:34:06.867596,EDU0196,enter_marks,2026CE133,marks_entry,IV,2025-2024,117.119.31.93,Coimbatore,Faculty Workstation,success,72
